profile_mean,profile_std,profile_kurtosis,profile_skewness,dm_snr_mean,dm_snr_std,dm_snr_kurtosis,dm_snr_skewness
98.0625,41.61537989,0.509485929,1.1044777909999999,2.234949833,14.14015426,9.885074816,126.4735568
114.484375,44.2146724,0.027884059,0.14918737599999998,1.198160535,15.08958854,13.17346116,178.6200991
123.9140625,42.06654463,0.253977042,0.319006163,2.60451505,16.24925868,8.822299536000001,95.20421814
127.0703125,36.16675433,0.155119603,1.848981136,3.015886288,17.12575702,7.908003741,77.07198174
150.4140625,45.73420618,-0.29872462899999996,-0.053634267,2.08277592,13.63820638,10.72852412,151.8094934
93.3359375,45.6058654,0.537548554,0.495895796,2.510869565,13.777157999999998,8.826058342,113.41014809999999
124.2421875,51.61133991,0.11507398099999999,-0.359567906,4.122909699,23.74433452,6.826181114,51.37034912
11.0390625,31.05348268,7.377865377999999,54.20498149,117.8377926,69.81577844,-0.000668155,-0.606891086
114.03125,44.29675099,0.323989694,0.547156124,1.7123745819999998,15.71493168,10.90287194,132.40237720000002
142.53125,55.30228543,-0.142944865,-0.732178496,2.606187291,20.20686318,8.931486403,83.73815909999999
61.03125,39.23266685,2.215447877,6.493572277,16.41304348,50.75424391,3.275554212,9.831332507
59.6015625,30.87179635,2.690716985,13.832247400000002,8.371237458,38.42752779,4.8938502999999995,23.3556497
143.296875,41.56383633,-1.083823097,1.6029887630000001,37.76588629,81.13232125,1.7905413159999999,1.3287468759999999
114.765625,41.21920903,0.22650073899999998,1.019462604,1.273411371,13.6339384,13.54490793,210.4558705
103.1171875,41.69000575,0.253322478,0.770027144,5.556856187,32.39362749,5.995457149,35.49359469
85.9453125,40.75868554,0.632317581,1.1095007190000001,2.4874581940000002,14.36803668,9.207816307,115.23376200000001
111.3203125,46.61644251,0.324996866,0.121350696,2.982441472,20.2238855,8.224476418,76.96723869
120.6015625,39.64083671,0.30622866,0.893823425,8.260869565,35.10703424,4.475238682,20.02174243
118.2890625,46.49431288,0.408105148,0.53324457,0.891304348,12.29609169,16.17888662,283.9739928999999
131.9375,45.47763015,0.18001679199999998,0.301784342,3.43729097,22.34377755,7.448480714,60.11171573
96.75,41.77076579,0.64060478,0.924196976,2.173913043,16.86092597,9.001393041,91.53785846
122.21875,51.32797993,0.155024574,0.009325055,2.342809365,14.08483162,9.424339507000001,119.9810154
113.890625,41.44824227,0.322514564,0.6784194709999999,1.845317726,13.84041824,11.08893095,150.62710669999998
124.8125,48.19179618,0.057908897,0.014006738000000001,0.282608696,7.565681088,32.19858411,1072.957979
94.3359375,42.60158399,0.453193862,0.89287277,2.424749164,14.06578629,9.314123236,117.35915420000002
109.5234375,41.46534035,0.41432776200000004,0.8546800179999999,6.89548495,32.93443796,5.2747199039999995,28.37525355
145.7578125,43.99107617,-0.20104308199999998,0.330573122,1.891304348,14.89264452,10.54387432,130.256348
156.28125,44.19168783,-0.17928054300000001,0.43425381700000004,1.877926421,16.33891105,10.43919268,122.4311418
101.1796875,50.39150375,0.48822594799999997,0.140277984,2.567725753,19.96216141,8.828874599,83.61884022
122.515625,51.58094129999999,0.143347867,-0.008650605,1.3361204009999998,10.00120727,16.00717127,358.0285383
25.9765625,32.72242753,5.105107217,27.61179429,59.46070234,66.25276642,1.262784744,0.8329442429999999
126.3046875,51.6601815,0.126113537,-0.141560672,3.697324415,24.89020088,7.543554492,59.21827245
121.1875,52.96427894,-0.076030983,-0.5643332870000001,147.2441472,102.7955024,-0.570490388,-1.47597646
103.6484375,45.26373925,0.273205452,0.612006893,3.8662207360000003,23.45618906,6.727865313,47.65253920000001
107.2421875,48.46595875,0.43469331200000005,0.20625052,1.20735786,13.5882036,13.44896348,200.98638200000002
107.859375,48.76197519,0.35053739799999994,0.325215525,2.8043478260000003,14.73274223,7.707069216,87.2232191
90.2890625,45.45553328,0.339920321,0.565797808,4.296822742,25.87281776,7.100010086,52.98463191
189.734375,59.57826842,-1.64151544,1.868564095,147.01923080000003,76.99978585,-0.8980558059999999,-0.649194785
105.296875,45.20687852,0.19977483699999998,0.035099156,10.19147157,40.29700721,3.966933319,14.7787673
93.2265625,43.631843100000005,0.52136022,0.9098295009999999,1.351170569,13.16300266,11.95842709,170.503631
88.1015625,37.44033584,0.553748765,2.060683875,4.60451505,21.63492963,5.605363195,36.28932411
115.6953125,46.36835508,0.322879963,0.201948563,2.878762542,15.51656307,8.144236172000001,87.3027116
140.8828125,41.7272807,-0.471060078,0.465541094,2.647157191,15.82901691,9.467549366,116.8135176
122.5234375,44.55561217,0.029771377,0.176732522,3.913043478,21.50485977,7.0766170310000005,58.16480822
117.0625,46.598979,0.344122361,0.46497398700000003,4.18645485,20.11383616,6.182871735,46.29682379
97.6484375,65.52749779,0.611496861,-0.805125685,168.5025084,89.03488941,-0.803831672,-0.882519286
122.1953125,48.58900638,0.135569768,-0.013854175,3.157190635,17.3674254,7.881017948999999,74.94774087
142.890625,47.77015844,-0.129170844,0.17571287,29.88879599,65.15238255,1.894576016,1.9529683340000001
92.4140625,34.82781919,0.495497766,2.605212617,1.857023411,17.95159208,11.05164993,130.14674209999998
109.1875,54.30638631,0.48362256299999995,-0.24062294,1.821070234,17.19312175,11.58640989,143.6369132
137.484375,47.80199793,-0.076570056,-0.06298698700000001,3.546822742,20.35837731,7.673665712000001,68.00940904
106.9453125,41.4569258,0.52218387,0.880553283,3.3461538460000004,19.54517733,6.677801566,50.46048876
111.46875,48.50015101,0.21654371600000002,0.025492944,1.4531772580000002,11.80500638,13.23931975,224.732005
136.25,55.45380961,-0.08291638700000001,-0.514946906,86.30685619,65.13614751,0.041172569,-0.768063244
127.5703125,47.335353399999995,0.25854260100000004,0.341221234,2.3294314380000003,17.36544555,9.777780605,109.57534009999998
120.3671875,56.46969197,0.171459088,-0.272106245,1.888795987,14.91290798,11.38038432,152.564805
113.8359375,52.78031968,0.11961282699999999,-0.378756475,2.87458194,18.19242159,8.426890481000001,83.27208436
123.8203125,48.76577206,0.122697015,-0.440193954,2.565217391,15.71527368,9.136304013,103.4412349
126.453125,57.03944076,-0.023372056000000002,-0.664410098,6.794314381,33.45307452,5.232809035,27.25283254
108.40625,48.95668326,0.279514205,0.008017106999999999,6.882107023,31.14770048,5.388371717999999,30.32381895
114.7109375,41.18615369,-0.021099316,0.818665268,1.301003344,11.27890708,13.97030605,251.76469049999997
135.2109375,61.27112548,-0.285003623,-1.087748183,52.66053512,85.975536,1.214491704,-0.24328619399999998
124.859375,56.05810802,0.13699899199999999,-0.444882409,0.89632107,12.35576125,15.42161879,254.0936559
115.1328125,47.01568407,0.08566280300000001,-0.34624565799999996,1.7968227419999998,13.84232845,11.40680276,160.979493
121.59375,44.62875291,0.249900898,0.406605974,1.72826087,14.01804513,10.79141845,142.5354696
92.3359375,44.17866378,0.403327183,0.52559156,2.314381271,19.61442273,9.18318191,88.17255569
114.5078125,48.76089559,0.18032239100000003,-0.20553644699999998,2.055183946,14.86770978,10.68838332,141.436305
120.875,47.78630819,0.258215529,0.166548944,3.446488294,21.10836777,7.738518941000001,67.1532398
144.4296875,51.10370638,-0.29754819899999996,-0.269289796,2.585284281,17.64444215,8.266424758,78.49775027
113.1796875,44.55025842,0.17489286,0.43646364200000004,2.309364548,14.62095026,10.14591012,132.9256359
108.40625,47.31500778,0.035390944,-0.326323714,1.717391304,13.85298098,10.97489444,143.7650991
40.4375,30.46456702,4.354420379,24.50060234,82.27173913,85.75447513,0.6539836960000001,-0.964320987
119.1953125,45.74949771,0.302839678,-0.027751822000000002,11.60284281,46.9834379,3.8207273139999995,12.68566172
101.7109375,45.13160484,0.247754232,0.316490633,0.892140468,10.73242072,17.10362739,343.2446602
126.640625,45.48844879999999,0.099652709,0.251672875,1.9974916390000002,18.64962525,10.59525135,118.2226386
145.3515625,55.32328141,-0.219935712,-0.235727264,1.535953177,13.89375157,11.72824531,162.0334204
124.953125,50.65105184,0.234961489,-0.184167183,2.8837792639999997,15.71864999,8.423920152,91.36646995
116.96875,55.10613871,-0.033026299,-0.44502368700000006,0.91638796,11.35198621,16.44488606,305.6728095
97.0078125,44.28167935,0.27575103,0.7317790120000001,6.87541806,33.88627495,5.466251906,30.065715700000002
147.3046875,44.34004937,0.06986708400000001,0.080364713,3.1162207360000003,21.62230603,8.036341037,69.11336841
109.3203125,46.30384258,0.323155158,0.156100704,2.732441472,19.14808471,8.560730986,81.05658223
63.6953125,31.29735377,2.988502449,15.50930693,86.35367893,93.17431336,0.476516327,-1.40644635
120.3125,51.82915896,0.154964157,-0.69442444,3.27006689,18.07855787,7.836818566,73.61284468
128.734375,48.69556005,0.37642910399999996,0.30780294,5.307692308,25.16229543,5.497543863,32.73983291
113.3671875,43.47626348,0.291050845,0.28413482,2.099498328,18.70536291,10.13492073,109.2225894
120.890625,46.09437235,-0.16220226599999998,0.145909642,0.6638795989999999,9.966955419,18.83762441,408.995802
133.109375,48.32591734,0.109700367,0.193379651,2.717391304,15.20012757,8.583384628,98.48680594
45.84375,47.77051874,2.4075261930000003,6.0209238979999995,62.85869565,66.70786358,0.65555651,-0.48678847399999997
128.8828125,52.412668599999996,-0.066159643,-0.572277978,7.6020066889999995,32.15156096,4.328367812,18.259125
98.015625,42.11015769,0.42257411799999994,0.599916443,0.613712375,11.47774986,19.66316299,392.4915111
107.21875,47.74328119,0.033502368,0.102433693,1.671404682,16.68245283,10.70517459,120.71542099999999
104.8046875,47.79236645,0.328691864,0.083438105,0.763377926,10.0823547,18.49321311,401.30062119999997
150.984375,43.86199672,-0.022557584,0.333709395,1.658862876,16.69369977,12.09101439,158.49931999999998
104.953125,39.54602923,0.481232369,0.62361642,1.109531773,13.26721294,13.57975917,201.0866207
129.5390625,35.157214399999994,-0.076304451,2.236829801,0.498327759,9.663787725,21.73550661,503.23007069999994
139.421875,49.58131096,-0.23663925800000002,-0.01672587,1.404682274,14.24176503,12.36317602,169.46499340000003
154.46875,49.33921765,-0.5304826429999999,-0.001345896,2.239966555,19.13720329,9.466690851000001,94.73338147
119.7578125,44.44497056,0.300047317,0.759060947,1.776755853,16.82681294,10.85252257,126.0287972
123.7890625,48.94043771,0.016374369,-0.10363301300000001,1.823578595,12.46284696,11.90077691,186.01291609999998
125.7421875,45.21377108,0.080797047,0.468334236,1.4021739130000002,15.21796911,12.34056065,161.79968190000002
125.140625,53.41841536,0.174169968,-0.396666876,3.214882943,16.76424605,7.306474896,68.71687122
120.15625,50.62213534,-0.038485131,-0.173062788,4.381270903,25.12560654,6.625098696,46.62343477
108.9609375,44.25836827,0.286373975,0.167502155,2.75083612,20.21166732,7.97220246,66.71066854
118.28125,54.16467044,0.284266265,0.018270221,1.693143813,12.7884898,11.91119611,180.6285239
116.3515625,47.18722514,0.14662252,-0.060235279,2.7240802680000002,20.38510807,8.566809917999999,79.34092215
40.3984375,33.74845826,3.933902554,19.29466964,96.34949833,76.57678022,0.5587788020000001,-0.717263639
118.09375,54.12838291,0.266658726,-0.444374407,2.925585284,18.41709202,8.357149479,80.96298845
129.8515625,37.6576042,-0.144962082,0.931783817,2.517558528,18.02234379,9.294153211,97.69010102
115.296875,52.73642589,0.065967181,-0.280413029,2.60367893,17.23965794,8.715628462,90.58752821
122.3515625,44.75411815,0.195327697,0.104573209,3.342809365,17.72956094,7.020928811,61.91465042
93.1484375,51.91114552,0.280704861,-0.098377946,2.096989967,14.02031342,9.972777097,127.989888
84.6015625,47.14859155,0.653889242,0.598995363,1.25083612,13.432624800000003,12.8614719,186.3618964
106.28125,41.73220757,0.645758641,0.929025558,3.617056856,21.61274808,6.782397982999999,49.47014842
157.375,54.05148009,-0.7646780679999999,0.338676214,2.019230769,14.165545300000002,11.67896872,163.9968472
120.140625,45.79467327,0.46635721700000005,0.528348892,2.286789298,16.90912736,9.823143437999999,111.061145
121.9296875,49.02951656,0.28249746800000003,-0.097528078,6.540133779,28.34423304,4.995846649,27.56715912
86.390625,44.50618538,0.610356369,0.802806166,1.994983278,15.40821269,10.88150409,140.5890979
126.4140625,50.79378151,-0.21439574600000003,-0.021389706,3.409698997,22.95369862,7.723230902999999,62.716139500000004
130.9921875,51.81796505,-0.140957226,-0.340100546,3.073578595,18.25139215,7.970120805,74.77264261
134.5703125,48.18530047,-0.0018101520000000002,0.001249023,3.182274247,21.93125975,8.317972651,74.53634642
120.7265625,52.09257307,0.197653269,-0.015164773000000001,4.423913043,24.031752899999997,6.67330109,47.98170621
97.28125,44.38819126,0.324231173,0.6030650129999999,1.339464883,12.44500199,12.96334939,201.2663782
119.3359375,40.52724341,0.020857558999999998,0.8222683140000001,4.030100334,26.69045456,7.050134872,50.59693968
115.1015625,44.10797119,0.08770032,0.1826536,2.591973244,15.84643284,8.806037972999999,96.0018796
100.515625,36.47987124,0.591290886,1.9372805969999998,2.175585284,17.13245485,9.131698471,92.19976092
103.4375,51.86215956,0.7344446309999999,0.517248223,24.58695652,63.15428073,2.306971682,3.599275025
98.7890625,44.93235408,0.303389333,0.487826078,1.025919732,9.294341272,18.99719179,474.90493210000005
106.8359375,39.45622126,0.344847044,0.810718154,2.577759197,18.21071775,8.65992085,85.48533521
100.046875,48.17154557,0.46104366700000005,0.38434914600000003,8.494147157,42.06927078,4.769698122,20.85562481
119.796875,61.04498333,0.191088338,-0.622847561,2.1086956519999998,15.22407522,10.84647063,146.47844640000002
117.921875,55.16347996,0.048636313,-0.500305558,1.91638796,17.04753434,10.32973907,117.99208540000001
114.4921875,49.40900666,0.151193614,-0.482835019,2.364548495,13.504336499999999,9.334385428,123.9994973
105.265625,36.1724352,0.36028031299999996,1.910209047,2.5568561869999997,15.69342399,9.751282302,125.10864699999999
76.96875,37.20360733,0.933583005,3.1302827960000004,1.382107023,13.22080228,12.295729199999998,176.3025932
118.2890625,43.77769701,0.47371011700000004,0.472570348,2.810200669,21.49990113,8.962917946000001,85.82993825
126.8515625,44.45768526,-0.071957424,0.43759001,4.006688963,22.73222681,6.9785149539999995,54.01305282
88.1796875,36.19790084,0.45054802299999996,2.541426843,2.035117057,14.67942059,9.699838062000001,115.644574
118.6796875,45.42145239,0.13626684,0.11444272,2.4122073580000003,14.18156812,8.978143657999999,109.686494
119.375,50.75138545,0.263831869,-0.202401517,1.6496655519999999,15.15086369,11.39199243,145.69975680000002
108.6796875,38.91415504,0.264070721,1.371637955,10.2048495,38.54549078,3.7520230430000003,12.93778818
38.6015625,30.42006427,4.454485184,24.83556835,74.60535117,74.77609681,0.936863413,-0.18763985100000002
91.3125,33.08316934,0.8644523690000001,4.1377840269999995,1.740802676,13.90969588,11.79591934,172.3344295
104.2890625,54.38680222,0.147797022,-0.48578187799999994,3.431438127,23.02887126,9.024085766,85.43487055
121.7890625,47.62625529,0.220078682,-0.159504372,4.301003344,24.15971866,6.186952751000001,40.82667655
122.6328125,51.64782654,0.12753155300000002,-0.02528834,3.5075250839999996,22.67597354,7.1073825589999995,53.641920299999995
120.7109375,49.09384386,0.093085515,-0.24645993300000002,1.892140468,11.82032029,11.57148528,194.11926269999998
123.2734375,53.70066265,0.08462465599999999,-0.5739794779999999,2.585284281,18.39724016,8.261406755,76.14156781
108.3125,51.48114795,0.331766803,-0.346052694,2.397993311,16.5002421,10.19742345,119.1955098
102.0,38.92661365,0.637123439,1.88777873,1.639632107,15.50907819,11.10702592,135.65771750000002
104.5703125,51.47036216,0.39608451,0.27033456100000003,2.9866220739999996,18.98859423,7.665672071,65.18982161
116.75,38.79815556,0.274749045,0.944864673,1.678093645,11.51787422,12.22619029,214.9222838
96.828125,50.19277049,0.432780005,-0.084212385,2.367892977,14.93111628,9.480362686,113.9454678
107.2265625,50.64077144,0.182294447,-0.099554074,7.535117057000001,32.97512903,4.95597945,25.57344193
105.1796875,43.38876467,0.27922356,1.3824644940000002,3.72826087,24.79020138,7.372898998999999,56.88341417
100.53125,42.41718724,0.507235775,1.27650421,2.219063545,19.52124744,10.07556207,108.363345
129.78125,43.30667123,-0.020949336000000002,0.23472111699999998,5.387959866,29.45908657,5.64892573,31.52839936
134.7265625,42.49093926,0.12330264,0.272347083,0.963210702,12.83039547,15.50702205,257.6008692
145.3203125,55.87163491,-0.42844850799999995,-0.641908987,59.23494983,35.48562971,-0.649044273,0.796461876
115.0078125,50.34870531,0.124781288,-0.162111539,12.75668896,45.82128834,3.58045498,11.64473421
110.4296875,50.73624869,0.264453863,-0.090008213,3.098662207,23.69356272,8.048116423,66.31114117
155.3828125,51.96169279,-0.528291224,-0.078406709,4.243311037,26.10549405,6.474418088999999,42.54048999
136.171875,45.35021868,-0.04758983,-0.09682132,4.863712375,25.86019761,6.187387769,40.72131285
134.984375,52.58311641,0.089377759,-0.320526436,2.715719064,14.90660289,8.207316424,92.20970173
105.8671875,47.00820591,0.320634894,0.45176236299999994,2.367892977,17.72212416,8.99610852,90.7376304
123.1484375,60.99616917,-0.04974088,-0.60804283,7.826086957,35.62931399,4.744214919,22.02183478
130.578125,48.74561028,-0.100089046,-0.065201069,18.43394649,48.37105555,2.582806358,5.682744142000001
112.9140625,48.98517431,0.513723165,0.6511775910000001,6.150501672000001,32.47544621,5.600476189,31.24762465
128.3046875,50.57552499,0.20989639999999998,-0.141520318,3.801839465,20.38742719,7.461714962,65.8113725
113.2890625,41.67904756,0.268990864,0.5525403179999999,5.698160535,28.82135664,5.334614761,28.81053576
66.8515625,58.08803796,1.802132263,2.232983407,67.02090301,80.61287231,0.841739875,-0.637751734
67.6640625,32.56178678,2.027999741,8.098344202,8.266722408,34.83890201,4.793381771,24.03204757
75.171875,42.48641499,1.80484713,3.5668918489999997,31.56020067,64.44251973,1.89372216,2.2442641340000002
123.265625,49.66709241,-0.046287682000000004,1.31e-05,48.81605351,73.54735655,1.081466722,-0.430212208
127.6328125,48.58897623,0.009613423000000001,0.077273363,4.383779264,23.77329601,7.215417111,57.65903977
136.125,52.70036172,-0.17072621600000001,-0.512645854,1.239130435,11.72552631,13.70876223,232.7005116
108.1171875,50.18958138,0.32519194,-0.043827229,1.239966555,11.7388006,14.39492749,253.65087319999998
119.21875,48.62209784,0.284261337,0.21901645600000003,1.968227425,12.9178907,10.98461374,162.95431630000002
126.9140625,51.51805317,-0.08130849400000001,-0.035835531000000004,12.85117057,43.92271934,3.474985058,11.07292131
80.6953125,42.00382397,1.327769491,4.153582856,11.77090301,44.39759578,4.028925126,15.67959593
138.1015625,62.78682185,-0.14200071,-0.7705867559999999,3.057692308,18.27555295,8.655933782,89.33556564
74.0546875,37.99759626,1.0522550259999999,3.667816258,1.949832776,16.57074098,11.01906822,134.4902108
92.2421875,40.92041554,0.529596865,1.420313207,1.845317726,17.15774696,10.29460887,112.88796299999998
111.4375,52.18383221,0.951840714,0.778610204,2.7801003339999997,20.40011899,9.76567229,101.2421941
116.765625,42.86415394,0.129512009,1.454496183,3.844481605,20.60520508,6.229303249,44.61108743
22.9296875,32.48008611,5.277008542,30.36109107,132.5744147,65.71728224,-0.367439677,-0.18648862
118.78125,49.48215232,0.171593269,-0.352892062,3.734949833,18.8592077,6.741757099,55.44361491
166.3671875,40.65996017,-0.578484861,1.3724010119999999,3.906354515,20.98883904,7.702301453,68.32394084
101.8671875,40.91977118,0.32612901699999997,1.159903851,5.030936455,23.90903636,6.099516436,41.76600888
111.4921875,41.48060467,0.19777298199999999,0.559849131,3.0242474919999998,19.54841979,8.9635191,90.59893448
101.5625,49.67594205,0.339258976,0.14414016300000002,8.04180602,36.01674069,4.655422465,21.21870545
112.2109375,47.28696509,0.268769406,0.012306292,3.2784280939999997,19.7163897,8.195939511,76.33900035
